Col,Row,Endpoint,Author,Start Age,End Age,Point Estimate,Population,Delta,Mean,Baseline,Percent of Baseline,Standard Deviation,Variance,Percentile 2.5,Percentile 7.5,Percentile 12.5,Percentile 17.5,Percentile 22.5,Percentile 27.5,Percentile 32.5,Percentile 37.5,Percentile 42.5,Percentile 47.5,Percentile 52.5,Percentile 57.5,Percentile 62.5,Percentile 67.5,Percentile 72.5,Percentile 77.5,Percentile 82.5,Percentile 87.5,Percentile 92.5,Percentile 97.5
15,71,Mortality  All Cause,Krewski et al.,30,99,1.60483062267303,15300.4619140625,1.15061330795288,1.60399997234344,240.169586181641,0.667900025844574,0.256051063537598,0.0655621439218521,1.08510053157806,1.22294473648071,1.2993403673172,1.35678744316101,1.4043937921524,1.44661402702332,1.48455154895782,1.52031898498535,1.55450963973999,1.58785378932953,1.6209557056427,1.65443634986877,1.68846940994263,1.72429752349854,1.76214921474457,1.80360126495361,1.85100519657135,1.90786647796631,1.98350596427917,2.12129735946655
15,72,Mortality  All Cause,Krewski et al.,30,99,0.0734942704439163,601.4970703125,1.40453886985779,0.0734548717737198,9.01693248748779,0.814599990844727,0.0117173604667187,0.000137296534376219,0.0497048012912273,0.0560154169797897,0.0595125257968903,0.062142089009285,0.0643210858106613,0.0662534683942795,0.067989781498909,0.0696267262101173,0.0711914375424385,0.0727173760533333,0.0742321759462357,0.0757642686367035,0.0773215740919113,0.0789609774947166,0.0806929171085358,0.0825895220041275,0.0847583711147308,0.0873597711324692,0.0908200889825821,0.0971230417490005
15,73,Mortality  All Cause,Krewski et al.,30,99,1.57294738292694,11196.7705078125,1.33164095878601,1.57211244106293,203.504486083984,0.772499978542328,0.250831872224808,0.0629166290163994,1.06372439861298,1.19879901409149,1.2736542224884,1.32994055747986,1.37658333778381,1.41794788837433,1.45511543750763,1.49015629291534,1.52365124225616,1.55631649494171,1.58874356746674,1.62154102325439,1.65487909317017,1.68997430801392,1.72705101966858,1.76765334606171,1.81408441066742,1.86977624893188,1.94385766983032,2.07879996299744
15,74,Mortality  All Cause,Krewski et al.,30,99,1.56029975414276,7794.64404296875,1.26123809814453,1.55947947502136,213.092880249023,0.731800019741058,0.248865991830826,0.0619342848658562,1.05510127544403,1.1891016960144,1.26336359977722,1.31920504570007,1.36547958850861,1.40651798248291,1.44339299201965,1.47815823554993,1.511390209198,1.54379916191101,1.57597231864929,1.60851299762726,1.6415901184082,1.67641127109528,1.7131986618042,1.75348472595215,1.79955434799194,1.85481381416321,1.92832088470459,2.06222128868103
15,75,Mortality  All Cause,Krewski et al.,30,99,0.37907287478447,2278.69311523438,1.2619366645813,0.378873586654663,51.7420959472656,0.732200026512146,0.0604615621268749,0.00365560036152601,0.256335705518723,0.288890898227692,0.306932777166367,0.320499360561371,0.331741631031036,0.34171187877655,0.350670576095581,0.359116762876511,0.367190420627594,0.375064104795456,0.382880479097366,0.390786200761795,0.398822218179703,0.407281994819641,0.416219413280487,0.42600679397583,0.437199383974075,0.45062455534935,0.468482941389084,0.50101375579834
16,55,Mortality  All Cause,Krewski et al.,30,99,0.0546268299221992,644.364929199219,1.85696029663086,0.0545957460999489,5.0759105682373,1.07560002803802,0.00869781710207462,7.56520166760311E-05,0.0369603559374809,0.0416482016444206,0.0442455746233463,0.046198382973671,0.047816451638937,0.0492512881755829,0.0505404397845268,0.0517557486891747,0.0529173649847507,0.0540501289069653,0.0551745668053627,0.0563117749989033,0.0574676431715488,0.0586843676865101,0.0599696859717369,0.0613771229982376,0.0629864707589149,0.0649166107177734,0.0674837678670883,0.0721589922904968
16,56,Mortality  All Cause,Krewski et al.,30,99,14.3720264434814,63483.4765625,2.25048112869263,14.3634386062622,1103.189453125,1.30200004577637,2.28572750091553,5.22455024719238,9.7276782989502,10.9604053497314,11.6433124542236,12.156699180603,12.582052230835,12.9592132568359,13.2980623245239,13.6174812316895,13.9227752685547,14.2204723358154,14.5159664154053,14.8148012161255,15.1185245513916,15.4382247924805,15.7759304046631,16.1456985473633,16.568489074707,17.0755176544189,17.7498168945313,18.9776420593262
16,57,Mortality  All Cause,Krewski et al.,30,99,3.77343320846558,17863.02734375,3.00367403030396,3.77097296714783,217.491348266602,1.7338000535965,0.598811268806458,0.358574956655502,2.55585312843323,2.87919878959656,3.05827331542969,3.19287109375,3.30437183380127,3.40322828292847,3.49203276634216,3.57573699951172,3.65573167800903,3.73372840881348,3.81114101409912,3.88942241668701,3.96897649765015,4.05270671844482,4.14114427566528,4.23796844482422,4.34866142272949,4.48139142990112,4.65787649154663,4.97914409637451
16,58,Mortality  All Cause,Krewski et al.,30,99,28.754638671875,151229.71875,2.57367372512817,28.7367839813232,1931.83447265625,1.48749995231628,4.56883478164673,20.8742504119873,19.468448638916,21.9337921142578,23.2993698120117,24.3258876800537,25.176326751709,25.9303741455078,26.6077919006348,27.2463455200195,27.8566265106201,28.4517002105713,29.042350769043,29.6396522521973,30.2467041015625,30.8856582641602,31.5605735778809,32.2995300292969,33.144401550293,34.1575469970703,35.5048217773438,37.9577713012695
16,59,Mortality  All Cause,Krewski et al.,30,99,101.947738647461,480281.09375,2.9598970413208,101.881591796875,5962.1630859375,1.70879995822906,16.180290222168,261.801818847656,69.0492477416992,77.78564453125,82.6240844726563,86.2608489990234,89.2735824584961,91.9446716308594,94.3441772460938,96.6058883666992,98.7673721313477,100.874893188477,102.966636657715,105.08186340332,107.231483459473,109.493988037109,111.883682250977,114.5,117.491119384766,121.07772064209,125.846733093262,134.528213500977
